Brand_c,Price,Kilometers,Seats,Doors,Brand_Model_code,Car_Age,Country_c,Gearbox_c,Fuel_c,Seller_c,Type_c,Drivetrain_c,Upholstery_c,Color_c,Body_Type_c
29,69999.0,3000.0,7.0,4.0,29.507,1,0,0,4,0,0,1,1,2,0
29,66990.0,38234.0,5.0,4.0,29.515,3,0,0,0,0,0,1,2,0,0
29,77900.0,69402.0,5.0,4.0,29.515,2,0,0,4,0,0,1,1,1,0
29,105990.0,1000.0,5.0,4.0,29.515,0,0,0,0,0,0,1,1,0,0
29,63790.0,6910.0,5.0,4.0,29.515,3,0,0,0,0,0,2,0,0,0
29,89419.0,0.0,5.0,5.0,29.515,0,3,0,0,0,1,1,0,5,0
29,69990.0,17.0,7.0,4.0,29.507,0,0,0,0,0,1,1,1,0,0
29,97999.0,42.0,5.0,4.0,29.515,0,0,0,0,0,1,1,1,5,0
29,89419.0,0.0,5.0,5.0,29.515,0,3,0,0,0,1,1,4,4,0
29,75999.0,49.0,5.0,4.0,29.515,0,0,0,0,0,1,1,1,0,0
29,63000.0,55170.0,5.0,4.0,29.515,5,1,2,4,0,0,1,1,1,0
29,92999.0,32.0,5.0,4.0,29.515,0,0,0,0,0,1,1,3,0,0
29,117243.0,95.0,5.0,4.0,29.515,1,2,0,4,0,2,1,1,0,8
29,68888.0,23.0,5.0,3.0,29.433,0,0,0,0,0,1,1,2,11,1
29,93164.0,97.0,5.0,4.0,29.515,1,2,0,4,0,2,1,1,0,8
29,131830.0,41164.0,5.0,4.0,29.515,3,2,0,4,0,0,1,1,1,8
29,63465.0,142211.0,5.0,4.0,29.515,6,2,0,4,0,0,1,1,0,8
29,96733.0,18885.0,5.0,4.0,29.515,2,2,0,4,0,0,1,1,0,8
29,81010.0,66105.0,5.0,4.0,29.515,3,2,0,4,0,0,1,1,0,8
29,71935.0,39855.0,5.0,4.0,29.515,6,2,0,4,0,0,1,1,0,8
29,84640.0,43398.0,5.0,4.0,29.515,4,2,0,4,0,0,1,1,0,8
29,66423.0,104873.0,5.0,4.0,29.515,6,2,0,4,0,0,1,1,4,8
29,60440.0,130064.0,5.0,4.0,29.515,6,2,0,4,0,0,1,1,0,8
29,101580.0,19.0,5.0,4.0,29.515,1,2,0,0,0,2,1,1,0,8
29,84579.0,111907.0,5.0,4.0,29.515,3,2,0,4,0,0,1,1,0,8
29,104000.0,6.0,5.0,4.0,29.515,1,2,0,0,0,0,1,1,0,8
29,101580.0,16.0,5.0,4.0,29.515,2,2,0,0,0,0,1,1,0,8
29,131588.0,66087.0,5.0,4.0,29.515,4,2,0,4,0,0,1,1,2,8
29,103969.0,9.0,5.0,4.0,29.515,1,2,0,0,0,2,1,1,0,8
29,104000.0,1.0,5.0,4.0,29.515,2,2,0,0,0,0,1,1,5,8
29,84579.0,103000.0,5.0,4.0,29.515,5,2,0,4,0,0,1,1,2,8
29,101549.0,2.0,5.0,4.0,29.515,2,2,0,0,0,1,1,1,2,8
29,77000.0,41000.0,2.0,2.0,29.999,27,6,0,0,0,0,2,1,5,4
29,72000.0,91500.0,5.0,2.0,29.433,57,6,0,0,0,0,2,1,13,4
29,147900.0,38.0,5.0,4.0,29.433,1,5,0,0,0,2,2,0,6,1
29,63990.0,20500.0,5.0,2.0,29.521,6,6,0,0,1,0,2,4,0,4
29,79900.0,30243.0,5.0,5.0,29.521,3,0,0,0,0,0,2,1,0,4
29,184990.0,10087.0,5.0,3.0,29.521,8,6,0,0,0,0,2,4,5,4
29,67890.0,25.0,4.0,2.0,29.521,0,0,0,0,0,1,2,1,6,4
29,78650.0,67000.0,5.0,4.0,29.515,2,3,0,4,1,0,1,0,0,0
29,115870.0,11763.0,4.0,4.0,29.515,2,6,0,0,0,0,1,1,0,0
29,104900.0,55.0,5.0,2.0,29.521,1,0,0,0,0,3,2,1,1,4
29,106900.0,37.0,5.0,2.0,29.521,1,0,0,0,0,3,2,1,0,4
29,75900.0,26000.0,4.0,4.0,29.515,3,6,1,4,0,0,1,0,0,0
29,119000.0,8198.0,4.0,2.0,29.521,6,6,0,0,0,0,1,0,3,4
29,75990.0,10.0,7.0,5.0,29.507,1,0,0,4,0,3,1,1,1,0
29,77900.0,357.0,5.0,4.0,29.515,1,0,0,0,0,3,1,1,0,0
29,69989.0,59.0,4.0,2.0,29.521,0,0,0,0,0,1,2,1,0,4
29,78790.0,1086.0,4.0,2.0,29.521,1,0,0,0,0,3,2,1,0,4
29,67490.0,29.0,4.0,2.0,29.521,0,0,0,0,0,1,2,1,0,4
29,105999.0,0.0,6.0,4.0,29.507,0,0,0,0,0,1,1,1,0,0
29,70500.0,35651.0,4.0,2.0,29.521,9,2,0,0,0,0,2,1,5,4
29,72999.0,42073.0,5.0,5.0,29.515,2,3,0,0,0,0,1,1,2,0
29,74900.0,31000.0,5.0,2.0,29.521,5,0,0,0,0,0,1,2,0,4
29,64990.0,39900.0,5.0,4.0,29.515,4,0,0,0,0,0,1,1,0,0
29,93900.0,10.0,5.0,5.0,29.433,0,0,0,0,0,1,2,4,1,1
29,105990.0,500.0,5.0,4.0,29.433,2,0,0,0,0,3,2,1,0,1
29,119990.0,100.0,4.0,2.0,29.521,0,0,0,0,0,1,1,1,0,4
29,149890.0,60.0,5.0,5.0,29.515,0,0,0,0,0,1,1,1,0,0
29,65900.0,10.0,5.0,2.0,29.521,0,0,0,0,0,1,2,4,3,4
29,137900.0,40.0,5.0,2.0,29.521,2,0,0,0,0,0,1,1,0,4
29,74900.0,500.0,5.0,4.0,29.515,1,0,0,4,0,0,1,1,0,0
29,149900.0,17000.0,5.0,4.0,29.515,2,1,0,0,0,0,1,0,0,0
29,80999.0,0.0,7.0,4.0,29.507,0,0,0,0,0,1,1,1,3,0
29,70200.0,10.0,5.0,2.0,29.521,0,0,0,0,0,1,2,4,6,4
29,74999.0,0.0,7.0,4.0,29.507,0,0,0,0,0,1,1,1,1,0
29,65900.0,10.0,5.0,2.0,29.521,0,0,0,0,0,1,2,4,0,4
29,97500.0,10.0,5.0,2.0,29.521,0,0,0,0,0,1,2,4,9,4
29,100900.0,10.0,5.0,2.0,29.521,0,0,0,0,0,1,2,4,11,4
29,75000.0,100000.0,5.0,2.0,29.352,56,0,1,0,0,5,2,3,5,4
29,85999.0,10.0,5.0,2.0,29.521,0,0,0,0,0,1,2,4,0,4
29,81999.0,0.0,7.0,4.0,29.507,0,0,0,0,0,1,1,1,4,0
29,98900.0,0.0,5.0,4.0,29.515,0,0,0,0,0,1,1,1,1,0
29,65990.0,45000.0,5.0,4.0,29.515,2,0,0,4,0,0,1,0,1,0
29,127999.0,10.0,5.0,2.0,29.521,0,0,0,0,0,1,2,4,1,4
29,77900.0,20.0,6.0,4.0,29.507,0,0,0,4,0,1,1,1,0,0
29,99900.0,1600.0,5.0,2.0,29.521,1,0,0,0,0,0,1,1,0,4
29,72900.0,20.0,5.0,4.0,29.515,0,0,0,4,0,1,1,0,0,0
29,69999.0,10.0,5.0,2.0,29.521,0,0,0,0,0,1,2,4,6,4
29,68499.0,10.0,5.0,2.0,29.521,0,0,0,0,0,1,2,4,0,4
25,89990.0,29000.0,6.0,5.0,25.999,2,0,0,3,0,0,1,1,1,0
25,87890.0,59800.0,5.0,5.0,25.999,3,0,0,3,0,0,1,1,0,0
25,92890.0,12841.0,5.0,5.0,25.388,2,0,0,3,0,0,1,1,2,1
25,72890.0,29842.0,5.0,5.0,25.388,2,0,0,3,0,0,1,3,2,1
25,87900.0,33985.0,5.0,5.0,25.388,2,5,0,2,0,0,1,0,3,1
25,71900.0,61100.0,5.0,5.0,25.999,5,1,0,3,0,0,1,1,2,0
25,84950.0,39738.0,5.0,5.0,25.999,2,2,0,3,0,0,1,1,1,0
25,104950.0,1150.0,7.0,5.0,25.999,1,3,0,3,0,0,1,1,0,0
25,79000.0,68000.0,7.0,5.0,25.999,5,0,0,3,0,0,1,1,0,0
25,63900.0,72000.0,5.0,5.0,25.999,6,1,0,3,0,0,1,1,2,5
25,79000.0,88000.0,7.0,5.0,25.999,5,0,0,3,0,0,1,1,2,0
25,74995.0,77726.0,5.0,4.0,25.388,2,3,0,3,0,0,1,1,1,1
25,76400.0,1750.0,5.0,5.0,25.388,2,6,0,3,0,0,1,1,1,1
25,88980.0,22500.0,5.0,5.0,25.388,3,6,0,3,0,0,1,1,0,1
25,89992.0,10292.0,5.0,5.0,25.999,2,5,0,3,1,0,1,0,2,0
25,88998.0,32523.0,7.0,5.0,25.999,2,6,0,3,0,0,1,1,0,0
25,92999.0,69000.0,6.0,5.0,25.999,2,4,0,3,1,0,1,2,2,0
25,85450.0,21000.0,5.0,5.0,25.999,2,6,0,3,0,0,1,1,0,0
25,67000.0,19000.0,5.0,5.0,25.388,6,6,0,3,0,0,1,1,5,1
25,102000.0,6500.0,5.0,4.0,25.388,1,1,0,3,1,0,1,0,5,1
25,89900.0,30650.0,5.0,5.0,25.388,2,6,0,3,0,0,1,0,0,1
36,147500.0,116982.0,4.0,3.0,36.217,7,3,0,0,0,0,1,1,1,4
36,735750.0,365.0,2.0,2.0,36.48,2,2,0,0,0,0,2,4,6,4
36,285900.0,4300.0,2.0,2.0,36.406,0,0,0,2,0,0,1,1,10,4
36,98000.0,66787.0,4.0,2.0,36.082,13,0,0,0,0,0,2,1,0,6
36,207000.0,47000.0,4.0,2.0,36.217,8,1,0,0,0,0,1,1,0,4
36,115000.0,63000.0,2.0,2.0,36.155,20,1,2,0,0,0,1,0,0,4
36,209990.0,10400.0,4.0,2.0,36.24,4,0,0,0,0,0,1,1,5,6
36,209990.0,10700.0,4.0,2.0,36.273,3,0,0,0,0,0,1,1,6,4
36,1630000.0,161.0,2.0,2.0,36.773,2,1,0,0,0,2,2,0,5,4
36,169950.0,60434.0,2.0,2.0,36.203,14,3,0,0,0,0,2,1,1,4
36,79850.0,66200.0,4.0,2.0,36.033,38,0,1,0,0,5,1,1,0,1
36,139990.0,61500.0,4.0,2.0,36.14,9,0,0,0,0,0,1,1,5,1
36,184950.0,61302.0,2.0,2.0,36.203,15,3,0,0,0,0,2,2,5,4
36,529990.0,4700.0,2.0,2.0,36.701,4,4,0,2,0,0,1,1,2,4
36,305000.0,8200.0,2.0,2.0,36.48,4,1,2,0,0,0,2,4,5,4
36,245000.0,23000.0,2.0,2.0,36.337,7,1,2,0,0,0,2,4,0,6
36,329500.0,36998.0,2.0,3.0,36.773,6,2,0,0,0,0,2,1,0,4
36,229990.0,22500.0,2.0,2.0,36.337,7,0,0,0,0,0,1,1,5,4
36,219900.0,23900.0,4.0,2.0,36.273,4,1,0,0,0,0,2,1,3,4
36,285900.0,4300.0,2.0,2.0,36.406,0,0,0,2,0,0,1,1,10,4
36,429500.0,16000.0,2.0,2.0,36.773,4,0,0,0,0,0,1,1,5,6
36,329000.0,817.0,4.0,2.0,36.273,1,1,0,0,0,0,2,1,1,6
36,209900.0,26500.0,2.0,2.0,36.24,4,3,0,0,0,0,2,1,5,6
36,199412.0,50305.0,4.0,2.0,36.217,7,1,0,0,0,0,1,1,0,4
36,199999.0,29156.0,2.0,2.0,36.337,8,3,0,0,0,0,2,1,5,4
36,490000.0,2895.0,2.0,2.0,36.701,4,1,2,0,0,0,1,2,1,4
36,279900.0,14932.0,2.0,2.0,36.48,5,0,0,0,0,0,1,1,5,4
36,255500.0,24850.0,2.0,2.0,36.312,10,1,2,0,0,0,2,1,4,4
36,424000.0,5035.0,2.0,2.0,36.773,4,1,2,0,0,0,2,1,1,6
36,214900.0,23054.0,2.0,2.0,36.203,12,0,0,0,0,0,1,1,0,4
36,209990.0,6701.0,4.0,2.0,36.273,3,1,2,0,0,0,2,1,3,4
36,109995.0,37640.0,4.0,2.0,36.082,13,3,0,0,0,0,2,1,1,6
36,215800.0,11200.0,2.0,2.0,36.337,6,0,0,0,0,0,1,1,10,4
36,350000.0,25387.0,2.0,2.0,36.773,5,1,0,0,0,0,2,2,5,4
36,270000.0,18000.0,2.0,2.0,36.312,10,1,2,0,0,0,2,1,0,4
36,549000.0,9977.0,2.0,2.0,36.773,5,1,0,0,0,0,2,2,1,6
36,679900.0,3760.0,4.0,4.0,36.999,2,0,0,0,0,0,1,1,2,0
36,273890.0,32958.0,2.0,2.0,36.48,5,0,0,0,0,0,1,1,2,4
36,189950.0,3434.0,2.0,2.0,36.183,14,2,0,0,0,0,2,1,11,4
36,98000.0,66787.0,4.0,2.0,36.082,13,0,0,0,0,0,2,1,0,6
36,114000.0,82573.0,4.0,2.0,36.059,19,1,0,0,0,0,2,2,5,4
36,109900.0,75405.0,4.0,2.0,36.082,14,2,0,0,0,0,2,1,1,6
36,159900.0,36731.0,4.0,2.0,36.14,10,0,0,0,0,0,1,1,1,4
36,99890.0,69000.0,4.0,2.0,36.082,17,5,0,0,0,0,2,0,5,4
36,154000.0,24000.0,4.0,2.0,36.082,8,1,0,0,0,0,2,1,5,6
36,600000.0,5000.0,4.0,5.0,36.999,1,5,0,0,0,3,1,0,0,0
36,94990.0,66000.0,2.0,2.0,36.037,35,4,1,0,0,0,2,1,5,4
36,104000.0,29929.0,2.0,2.0,36.072,22,1,2,0,0,0,2,2,1,6
36,379000.0,94.0,2.0,2.0,36.447,1,1,0,2,0,2,2,1,5,6
36,229900.0,13179.0,4.0,2.0,36.273,2,1,0,0,0,0,2,2,6,4
36,489000.0,9692.0,2.0,2.0,36.701,3,1,0,0,0,0,1,2,5,4
36,335000.0,4000.0,2.0,2.0,36.312,11,0,0,0,0,0,1,1,5,4
36,199000.0,19000.0,2.0,3.0,36.312,13,5,0,0,0,0,2,0,0,4
36,144950.0,36781.0,2.0,2.0,36.183,17,2,0,0,0,0,2,0,1,4
36,334900.0,3591.0,2.0,2.0,36.447,2,0,0,2,0,0,1,1,0,6
36,295000.0,42482.0,2.0,2.0,36.48,5,1,0,0,0,0,2,2,0,4
36,66000.0,47000.0,4.0,2.0,36.012,33,1,1,0,0,0,2,1,5,6
36,448990.0,2990.0,2.0,2.0,36.773,1,7,0,0,0,0,1,1,1,6
36,120000.0,122000.0,2.0,2.0,36.095,34,5,1,7,0,5,2,0,5,4
36,207000.0,47000.0,4.0,2.0,36.217,8,1,0,0,0,0,1,1,0,4
36,660000.0,5900.0,2.0,2.0,36.337,5,7,0,0,0,0,2,4,5,6
36,770000.0,314.0,4.0,4.0,36.999,1,1,2,0,0,2,2,3,0,0
36,119790.0,74988.0,4.0,2.0,36.14,13,0,0,0,0,0,1,1,1,4
36,215000.0,44000.0,4.0,2.0,36.24,5,1,2,0,0,0,2,1,3,6
36,98999.0,74161.0,2.0,3.0,36.072,21,1,0,0,0,0,2,1,5,4
36,305900.0,1500.0,2.0,2.0,36.447,2,1,0,2,0,0,2,1,10,4
36,469900.0,14882.0,2.0,2.0,36.701,4,3,0,2,0,0,1,2,5,4
36,243999.0,7000.0,2.0,2.0,36.337,4,5,0,0,0,0,2,0,2,4
36,159950.0,39987.0,4.0,3.0,36.14,13,2,0,0,0,0,1,1,1,4
36,139980.0,79857.0,2.0,2.0,36.183,16,4,0,0,0,0,2,0,0,4
36,107999.0,65095.0,2.0,2.0,36.155,20,5,1,0,0,0,2,0,5,4
36,297970.0,1000.0,2.0,2.0,36.406,1,0,0,2,0,0,2,1,5,4
36,220000.0,46512.0,4.0,2.0,36.24,5,1,0,0,0,0,2,2,1,6
36,112900.0,65000.0,2.0,2.0,36.155,18,5,0,0,0,0,2,0,5,4
36,419970.0,141.0,2.0,2.0,36.406,1,4,0,2,0,0,2,1,10,4
36,196000.0,17000.0,4.0,2.0,36.24,6,5,0,0,0,0,2,0,0,4
36,79950.0,72821.0,4.0,2.0,36.059,19,2,0,0,0,0,2,0,0,4
36,264980.0,39522.0,2.0,2.0,36.337,10,4,0,0,0,0,2,1,5,4
36,115000.0,63000.0,2.0,2.0,36.155,20,1,2,0,0,0,1,0,0,4
36,245000.0,7739.0,4.0,2.0,36.273,3,1,2,0,0,0,2,3,0,4
36,150000.0,44574.0,2.0,2.0,36.141,30,1,1,0,0,0,2,3,0,6
36,323900.0,9000.0,2.0,2.0,36.48,5,5,0,0,0,0,2,0,5,4
36,620000.0,280.0,2.0,2.0,36.864,1,1,0,2,0,2,1,1,5,6
36,424990.0,21595.0,2.0,2.0,36.337,5,1,0,0,0,0,2,4,5,4
36,235000.0,18950.0,4.0,3.0,36.217,5,1,0,0,0,0,1,1,5,4
36,319990.0,22725.0,2.0,2.0,36.155,17,1,0,0,0,0,2,4,5,4
36,75900.0,40000.0,2.0,2.0,36.037,35,1,1,0,0,0,2,1,5,4
36,184900.0,69000.0,4.0,2.0,36.24,5,1,2,0,0,0,2,1,0,6
36,229000.0,15737.0,4.0,2.0,36.273,4,1,0,0,0,0,2,2,0,4
36,199999.0,36000.0,2.0,2.0,36.337,9,5,0,0,0,0,2,0,2,4
36,79900.0,74931.0,2.0,3.0,36.033,40,1,1,0,0,0,2,0,5,6
36,211900.0,28061.0,2.0,2.0,36.337,9,1,0,0,0,0,2,1,0,4
36,780000.0,250.0,4.0,4.0,36.999,1,1,0,0,0,0,1,1,0,0
36,189900.0,55800.0,2.0,2.0,36.203,15,1,0,0,0,0,2,2,0,4
36,208800.0,24000.0,4.0,2.0,36.273,5,1,0,0,0,0,2,1,4,4
36,375000.0,4000.0,2.0,2.0,36.447,1,1,0,2,0,0,2,1,5,6
36,209990.0,10400.0,4.0,2.0,36.24,4,0,0,0,0,0,1,1,5,6
36,135000.0,28000.0,2.0,2.0,36.118,21,1,2,0,0,0,1,1,0,4
36,239900.0,12896.0,4.0,2.0,36.273,3,3,0,0,0,0,2,2,6,4
36,116000.0,30235.0,2.0,2.0,36.072,21,1,1,0,0,0,2,3,0,6
36,209890.0,17720.0,2.0,5.0,36.337,8,0,0,0,0,0,2,1,3,4
36,110000.0,45000.0,2.0,2.0,36.155,20,5,0,0,0,0,2,0,0,4
36,102000.0,55557.0,2.0,2.0,36.072,22,1,0,0,0,0,2,1,5,6
36,159000.0,29190.0,2.0,2.0,36.155,17,1,0,0,0,0,2,2,10,6
36,325000.0,19000.0,2.0,2.0,36.773,5,1,0,0,0,0,2,1,0,4
36,229999.0,54200.0,2.0,2.0,36.155,17,5,0,0,0,0,2,0,5,4
36,77000.0,57865.0,2.0,2.0,36.037,34,1,1,0,0,0,1,2,5,7
36,109999.0,48795.0,4.0,2.0,36.082,13,0,0,0,0,0,2,1,5,6
36,349999.0,18006.0,2.0,3.0,36.48,2,1,0,0,0,0,2,1,0,4
36,246999.0,27000.0,2.0,3.0,36.312,9,5,0,0,0,0,2,0,5,4
36,234900.0,1492.0,2.0,2.0,36.183,17,1,0,0,0,0,2,1,5,4
36,268990.0,4200.0,4.0,2.0,36.24,2,1,0,0,0,0,2,0,5,6
36,399000.0,312.0,2.0,2.0,36.48,3,1,0,0,0,0,2,1,5,4
36,166999.0,15000.0,4.0,3.0,36.14,13,5,0,0,0,0,1,0,1,4
36,219900.0,48000.0,2.0,2.0,36.337,7,1,2,0,0,0,1,1,2,4
31,74900.0,40481.0,5.0,5.0,31.27,5,2,0,2,0,0,1,1,1,0
31,69995.0,195493.0,4.0,2.0,31.681,11,3,0,0,0,0,1,1,1,4
31,71995.0,59525.0,5.0,5.0,31.27,5,3,0,2,0,0,1,1,1,4
31,67995.0,93133.0,5.0,5.0,31.27,3,3,0,0,0,0,1,1,4,4
31,134850.0,9100.0,5.0,4.0,31.27,2,0,0,0,0,0,1,2,0,0
31,79999.0,35800.0,2.0,2.0,31.341,4,0,1,0,0,0,2,1,1,4
31,72700.0,19800.0,4.0,4.0,31.372,3,0,0,3,0,0,1,1,0,3
31,91950.0,22900.0,5.0,5.0,31.27,3,0,0,0,0,0,1,1,0,0
31,69900.0,47931.0,5.0,5.0,31.27,4,3,0,0,0,0,1,1,0,0
31,67995.0,93375.0,5.0,5.0,31.27,6,3,0,2,0,0,1,1,0,4
31,99990.0,25478.0,4.0,2.0,31.767,7,0,0,0,0,0,1,1,3,6
31,79965.0,31814.0,5.0,4.0,31.169,4,0,0,0,0,0,1,1,0,0
31,109900.0,61166.0,2.0,2.0,31.767,11,3,0,0,0,0,2,4,2,4
31,78000.0,89000.0,4.0,2.0,31.767,17,1,1,0,0,0,1,1,9,6
31,165870.0,68.0,4.0,5.0,31.27,1,0,0,0,0,1,1,1,1,4
31,70900.0,58000.0,5.0,4.0,31.169,4,0,0,0,0,0,1,1,1,0
31,173500.0,26000.0,2.0,2.0,31.681,7,0,1,0,0,0,2,1,6,4
31,99900.0,20700.0,5.0,5.0,31.372,2,3,0,3,0,0,1,2,1,1
31,124911.0,19897.0,4.0,2.0,31.999,2,3,0,0,0,0,1,1,1,4
31,69995.0,195493.0,4.0,2.0,31.767,11,3,0,0,0,0,1,1,1,4
31,99900.0,11100.0,2.0,2.0,31.341,9,3,1,0,0,0,2,4,2,4
31,217900.0,10.0,2.0,2.0,31.767,0,3,0,0,0,1,2,4,1,4
31,179990.0,17530.0,4.0,2.0,31.767,2,3,0,0,0,0,1,2,0,6
31,102900.0,31000.0,5.0,5.0,31.372,2,3,0,3,0,0,1,2,0,3
31,115000.0,12500.0,2.0,2.0,31.646,3,3,0,0,0,0,2,2,4,6
31,62500.0,48000.0,2.0,2.0,31.274,7,1,0,0,0,0,2,2,3,4
31,114950.0,25751.0,4.0,2.0,31.681,6,3,0,0,0,0,2,2,0,4
31,132900.0,7497.0,5.0,5.0,31.27,1,3,0,2,0,0,1,1,1,0
31,154992.0,2922.0,4.0,2.0,31.767,1,1,0,0,0,4,2,1,0,4
31,127990.0,14105.0,4.0,4.0,31.299,3,0,0,0,0,0,1,2,5,1
31,87890.0,55000.0,4.0,5.0,31.27,5,0,0,0,0,0,1,1,0,4
31,249800.0,800.0,4.0,2.0,31.767,2,0,0,0,0,0,1,3,0,4
31,249950.0,13112.0,4.0,2.0,31.767,3,3,0,0,0,0,1,1,8,4
31,122000.0,16500.0,5.0,5.0,31.27,1,1,0,2,0,0,1,1,3,0
31,60500.0,51000.0,4.0,5.0,31.299,8,0,0,0,0,0,1,1,0,2
31,105900.0,38000.0,4.0,2.0,31.681,9,3,0,0,0,0,1,1,0,4
31,104900.0,25272.0,5.0,5.0,31.169,1,0,0,0,0,4,1,1,5,0
31,94995.0,24985.0,5.0,5.0,31.27,2,3,0,2,0,0,1,1,0,0
31,169991.0,31360.0,2.0,2.0,31.681,8,0,0,0,0,0,2,1,4,4
31,199900.0,3010.0,5.0,2.0,31.999,4,0,0,0,0,0,2,4,3,4
31,209000.0,16100.0,4.0,2.0,31.999,4,0,0,0,0,0,1,2,1,4
31,169718.0,7450.0,2.0,2.0,31.341,2,0,0,0,0,0,1,4,5,4
31,139500.0,17800.0,4.0,2.0,31.999,4,0,0,0,0,0,1,1,1,4
31,67800.0,97920.0,4.0,4.0,31.299,8,0,0,1,0,0,1,1,1,1
31,79995.0,71396.0,5.0,5.0,31.27,3,3,0,2,0,0,1,1,0,0
31,130000.0,55000.0,4.0,2.0,31.767,7,1,0,0,0,0,1,2,1,6
31,86900.0,92000.0,4.0,2.0,31.681,9,3,0,0,0,0,2,1,0,4
31,125990.0,69500.0,4.0,2.0,31.767,4,3,0,0,0,0,1,1,0,6
31,92450.0,27202.0,5.0,5.0,31.27,2,3,0,2,0,0,1,1,2,0
32,69900.0,31442.0,5.0,4.0,32.007,2,1,0,0,0,0,1,1,3,1
32,88680.0,59430.0,4.0,4.0,32.007,2,0,0,0,0,0,2,1,0,1
32,64900.0,30000.0,5.0,5.0,32.013,2,3,0,0,0,0,1,1,1,0
32,157500.0,3182.0,4.0,2.0,32.014,2,3,0,0,0,0,1,1,1,4
32,65900.0,30600.0,4.0,2.0,32.014,11,3,0,0,0,0,2,4,1,4
32,69990.0,69690.0,4.0,2.0,32.014,10,7,0,0,0,0,1,1,0,4
32,68900.0,15000.0,5.0,5.0,32.013,1,1,0,2,0,0,1,1,0,0
32,69990.0,59775.0,5.0,5.0,32.009,4,0,0,0,0,0,1,1,3,0
32,62000.0,29929.0,5.0,5.0,32.009,4,1,0,0,0,0,1,1,0,0
32,109990.0,46790.0,4.0,2.0,32.018,10,7,0,0,0,0,1,1,5,6
32,64000.0,113000.0,4.0,2.0,32.014,10,5,0,0,0,0,2,0,2,4
32,74450.0,22123.0,5.0,5.0,32.009,3,0,0,0,0,0,1,1,0,0
32,215000.0,22000.0,2.0,2.0,32.049,4,1,0,0,0,0,2,1,0,4
32,61990.0,40791.0,4.0,2.0,32.018,9,0,0,0,0,0,2,1,3,6
32,69950.0,83485.0,5.0,4.0,32.007,16,2,0,0,0,0,2,1,1,1
32,64900.0,17255.0,5.0,5.0,32.013,3,1,0,2,0,0,1,0,1,0
32,239000.0,10.0,2.0,2.0,32.049,2,0,0,0,0,0,2,1,0,4
32,67500.0,19238.0,5.0,5.0,32.013,2,1,0,2,0,0,1,1,4,0
32,4990000.0,7900.0,2.0,2.0,32.999,20,1,1,0,0,0,2,1,2,4
32,79900.0,56618.0,5.0,5.0,32.013,2,1,0,0,0,0,1,1,0,0
32,239900.0,7320.0,5.0,4.0,32.049,3,5,0,0,0,0,2,0,1,4
32,67900.0,79700.0,5.0,5.0,32.007,2,1,0,0,0,0,1,1,1,1
32,116900.0,17161.0,4.0,2.0,32.014,5,1,0,0,0,0,2,0,0,4
32,294970.0,4201.0,2.0,2.0,32.049,3,4,0,0,0,0,2,4,0,4
32,139000.0,7693.0,5.0,5.0,32.018,6,0,0,0,0,0,1,4,1,6
32,67900.0,40859.0,5.0,5.0,32.009,6,2,0,0,0,0,1,1,0,0
37,339150.0,14.0,5.0,5.0,37.336,0,0,0,0,0,1,1,1,1,4
37,379800.0,50.0,5.0,4.0,37.336,0,0,0,2,0,1,1,1,0,0
37,359850.0,19812.0,2.0,2.0,37.684,6,0,0,0,0,0,1,1,6,4
37,642650.0,12800.0,2.0,2.0,37.684,5,0,0,0,0,0,1,1,2,6
37,89950.0,62600.0,2.0,2.0,37.03,16,2,0,0,0,0,1,1,2,6
37,599999.0,21908.0,2.0,2.0,37.684,4,0,0,0,0,0,1,4,0,6
37,748000.0,160.0,2.0,2.0,37.999,1,1,0,2,0,0,1,1,3,4
37,127800.0,54200.0,2.0,2.0,37.03,22,1,1,0,0,0,1,1,0,4
37,365000.0,34067.0,2.0,2.0,37.379,6,2,0,0,0,0,1,4,1,6
37,337365.0,119.0,5.0,5.0,37.336,1,0,0,0,0,4,1,1,0,0
37,310000.0,11763.0,2.0,2.0,37.684,11,1,0,0,0,0,1,1,0,4
37,399000.0,10000.0,2.0,2.0,37.379,3,1,0,0,0,0,2,4,3,4
37,394900.0,50.0,2.0,2.0,37.379,1,1,0,0,0,0,1,4,6,4
37,429500.0,8940.0,2.0,2.0,37.379,3,2,0,0,0,0,2,4,0,4
37,430000.0,4000.0,2.0,2.0,37.39,25,1,1,0,0,0,1,2,9,4
37,105900.0,58886.0,2.0,2.0,37.03,16,1,1,0,0,0,1,1,0,4
37,729990.0,11332.0,2.0,2.0,37.684,4,5,0,0,0,0,1,0,5,4
37,239999.0,76975.0,5.0,5.0,37.336,4,1,0,0,0,0,1,1,0,0
37,389000.0,5000.0,5.0,5.0,37.336,1,0,0,0,0,0,1,1,0,0
37,729990.0,11332.0,2.0,2.0,37.684,4,5,0,0,0,0,1,0,5,4
37,239999.0,76975.0,5.0,5.0,37.336,4,1,0,0,0,0,1,1,0,0
37,309890.0,947.0,2.0,2.0,37.379,2,0,0,0,0,0,2,2,0,4
37,269890.0,12616.0,4.0,5.0,37.336,5,0,0,0,0,0,1,1,6,0
37,290000.0,57000.0,2.0,2.0,37.39,31,1,1,0,0,0,1,1,4,4
37,219890.0,39166.0,5.0,5.0,37.336,5,0,0,0,0,0,1,1,10,0
37,720000.0,1900.0,2.0,2.0,37.999,1,1,0,2,0,0,1,1,1,4
